0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,0.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,13.1,14.1,15.1,16.1,17.1,18.1,19.1,20.1,21.1,22.1,23.1,24.1,25.1,26.1,27.1,28.1,29.1,30.1,31.1,32.1,33.1,34.1,35.1,36.1,37.1,38.1,39.1,40.1,41.1,42.1,43.1,44.1,45.1,46.1,47.1,48.1,49.1,0.2,1.2,2.2,3.2,4.2,5.2,6.2,7.2,8.2,9.2,10.2,11.2,12.2,13.2,14.2,15.2,16.2,17.2,18.2,19.2,20.2,21.2,22.2,23.2,24.2,25.2,26.2,27.2,28.2,29.2,30.2,31.2,32.2,33.2,34.2,35.2,36.2,37.2,38.2,39.2,40.2,41.2,42.2,43.2,44.2,45.2,46.2,47.2,48.2,49.2,0.3,1.3,2.3,3.3,4.3,5.3,6.3,7.3,8.3,9.3,10.3,11.3,12.3,13.3,14.3,15.3,16.3,17.3,18.3,19.3,20.3,21.3,22.3,23.3,24.3,25.3,26.3,27.3,28.3,29.3,30.3,31.3,32.3,33.3,34.3,35.3,36.3,37.3,38.3,39.3,40.3,41.3,42.3,43.3,44.3,45.3,46.3,47.3,48.3,49.3,0.4,1.4,2.4,3.4,4.4,5.4,6.4,7.4,8.4,9.4,10.4,11.4,12.4,13.4,14.4,15.4,16.4,17.4,18.4,19.4,20.4,21.4,22.4,23.4,24.4,25.4,26.4,27.4,28.4,29.4,30.4,31.4,32.4,33.4,34.4,35.4,36.4,37.4,38.4,39.4,40.4,41.4,42.4,43.4,44.4,45.4,46.4,47.4,48.4,49.4,0.5,1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,0.6,1.6,2.6,3.6,4.6,5.6,6.6,7.6,8.6,9.6,10.6,11.6,12.6,13.6,14.6,15.6,16.6,17.6,18.6,19.6,20.6,21.6,22.6,23.6,24.6,25.6,26.6,27.6,28.6,29.6,30.6,31.6,32.6,33.6,34.6,35.6,36.6,37.6,38.6,39.6,40.6,41.6,42.6,43.6,44.6,45.6,46.6,47.6,48.6,49.6,0.7,1.7,2.7,3.7,4.7,5.7,6.7,7.7,8.7,9.7,10.7,11.7,12.7,13.7,14.7,15.7,16.7,17.7,18.7,19.7,20.7,21.7,22.7,23.7,24.7,25.7,26.7,27.7,28.7,29.7,30.7,31.7,32.7,33.7,34.7,35.7,36.7,37.7,38.7,39.7,40.7,41.7,42.7,43.7,44.7,45.7,46.7,47.7,48.7,49.7,0.8,1.8,2.8,3.8,4.8,5.8,6.8,7.8,8.8,9.8,10.8,11.8,12.8,13.8,14.8,15.8,16.8,17.8,18.8,19.8,20.8,21.8,22.8,23.8,24.8,25.8,26.8,27.8,28.8,29.8,30.8,31.8,32.8,33.8,34.8,35.8,36.8,37.8,38.8,39.8,40.8,41.8,42.8,43.8,44.8,45.8,46.8,47.8,48.8,49.8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.5928127,-1.4704853000000001e-24,9.541273e-05,0.017354166,0.007864087,0.002088336,-9.780640999999999e-26,0.012636659,0.030414963,0.0064882645,0.004186163,2.6475164e-24,0.0032871973,0.0038722728,-2.1568203e-24,0.019299429,3.934432e-24,0.012145223,2.6475294000000002e-24,5.885297e-25,0.009506255,0.0050880327,0.03071884,0.007316641,-1.2130982e-24,0.011713248,0.00870244,0.00067489094,1.2748608000000001e-24,0.006082669,0.010407012,0.008344905,-9.780702e-26,-9.7822635e-26,-2.8431689e-24,0.0064452887,0.011821612,2.6475159999999998e-24,1.9612108e-24,1.2748673e-24,1.9612052e-24,0.020091528,0.032761157,0.0078010964,0.032455705,0.013907895,0.043241385,-8.3338934e-24,-8.333894e-24,0.020374514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.6771115e-24,0.5909184,0.009950399,0.01833979,0.02276292,0.01941498,0.017239507,-6.824724e-26,0.017180737,-6.824937e-26,0.0011841166,0.0015869671,0.02130027,-6.8252005e-26,0.0049225036,-2.8136006e-24,0.009239786,0.021127887,0.021022126,0.020054352,0.02106865,2.6770985e-24,0.007695747,-1.4409164e-24,0.0005187844,0.0031475262,-6.825054e-26,0.038443632,0.037376575,-2.7277984e-24,0.006493298,-6.8262686e-26,0.007659621,-2.1272516000000002e-24,0.012651393,-6.824277999999999e-26,-6.823714e-26,-6.824974300000001e-26,1.3044351e-24,0.013210918,-2.813601e-24,-6.823918999999999e-26,-1.4409175e-24,0.010301722,0.011623371,0.027508,-6.824432999999999e-26,-6.824037e-26,-2.8135998e-24,0.0060559674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.229316e-24,-1.3720016e-23,0.5325575,0.008304753,0.054577153,0.05326718,0.038086828,-8.2293165e-24,-1.3720011e-23,0.046875395,-8.229303e-24,6.7770085e-27,-2.7385772000000003e-24,-1.3719999999999998e-23,-8.229307999999999e-24,-8.2293615e-24,-1.5092652e-23,0.007636743,0.019522356,0.020119715,0.025546895,-8.22932e-24,-8.229282e-24,-2.738572e-24,-8.229372e-24,0.004200051,-8.229313e-24,0.007709321,0.028759632,-5.4839275e-24,-8.2293165e-24,0.01898352,0.018320214,0.0070397095,0.018826779,-8.2293575e-24,2.7520819e-24,-8.229290000000001e-24,-8.229321e-24,0.07054872,-8.229296e-24,-1.3720006e-23,-8.229326999999999e-24,-8.229275e-24,-8.2293e-24,0.019117557,-2.7385963e-24,-8.229285e-24,-1.9210756e-23,-2.7385993e-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.434431e-24,9.434442e-24,0.0013916458,0.52564436,0.040872823,0.057341456,0.011349123,-1.2528433999999999e-23,-1.5469825e-24,0.035651147,-1.547006e-24,-1.5469693000000001e-24,9.434421e-24,-8.4103285e-24,-1.5469933e-24,9.434422e-24,0.010646738,0.00046964566,1.198394e-24,2.227929e-24,-9.782997e-24,-1.5469789000000001e-24,6.689118e-24,0.00042268838,9.4343836e-24,0.03203961,9.434402e-24,0.031533156,0.0118288845,2.5710894e-24,-1.5469934e-24,0.042207714,0.053177055,0.022386609,-3.9491327e-24,-1.25284136e-23,9.434411e-24,0.0140522495,-1.2528409e-23,0.048379384,0.0024033322,0.020759048,-1.5470133e-24,-9.783014999999999e-24,-7.037676e-24,0.03744333,1.2179807e-23,6.6891034e-24,-1.5470074000000001e-24,9.434408e-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.632158e-24,-8.632164e-24,0.016463837,0.009672615,0.49444416,0.05972923,0.061898094,2.3492376e-24,-1.4122833e-23,0.01527913,-1.9613586e-23,-6.229903e-24,-1.4122813e-23,-1.4122814e-23,-8.632147e-24,-1.9613619e-23,-1.961351e-23,0.009258865,0.028661871,0.019033328,0.042254582,2.4312066999999998e-23,2.3493047e-24,-8.632124e-24,-1.9613583e-23,0.020713694,-8.632169e-24,0.00011590382,0.045646198,-5.8867483e-24,-1.9613567e-23,0.018885555,0.038069163,-1.7686991e-24,0.013651076,2.3492155000000003e-24,-1.9613580000000002e-23,-1.4122805e-23,2.3492759e-24,0.06451859,-8.632128e-24,2.3492755000000002e-24,2.349263e-24,-3.1414212e-24,-1.9613554e-23,0.041704115,-3.1413997e-24,-1.6868151e-23,2.3492313e-24,-8.632147e-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.8113734e-23,-7.132313e-24,0.01376709,0.02475447,0.05834245,0.49305737,0.03227015,-1.8113733e-23,-1.8113712e-23,0.013538972,-1.8113745e-23,0.00702572,-1.2622985e-23,-7.132279e-24,-1.811375000000001e-23,-1.8113777e-23,-2.085901e-23,-1.8113666e-23,0.007624253,0.033137377,0.054128215,3.8490863e-24,-1.8113673e-23,-2.36044e-23,-1.8113783e-23,0.012395028,-4.0076567e-23,-7.132263e-24,0.036592286,-1.811368e-23,-1.8113733e-23,0.014916984,0.044051602,-1.5368309e-23,0.02679442,-4.0076633e-23,-1.811377e-23,-1.674099e-23,-1.811375000000001e-23,0.09138954,-1.8113692999999998e-23,-1.8113671e-23,2.5811924999999998e-23,-7.132301e-24,-7.132332e-24,0.036214057,-1.6415738e-24,-1.1593439e-23,3.8490496e-24,-7.132321e-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.624544e-24,-1.4605949e-23,0.01452088,-9.801518e-24,0.07644546,0.048204295,0.50899154,-3.624547e-24,-9.1152105e-24,0.005136278,-3.6245473e-24,0.001229063,-1.4605928e-23,-1.7351267e-23,-1.4605968e-23,-3.6245674e-24,-9.115210000000001e-24,0.012355192,0.041423652,0.029256843,0.05249216,-3.624547e-24,-1.7351248e-23,-9.1152215e-24,-1.460598e-23,0.00922212,-1.4605947e-23,0.0039137774,0.038589247,-8.791295e-25,-1.4605952e-23,0.009716922,0.022213614,-1.1174204500000001e-23,0.018042183,7.356815e-24,-2.558739e-23,-1.7351248e-23,-2.5587358e-23,0.055102974,-1.46059e-23,-1.4605976e-23,-3.624538e-24,-8.791429e-25,-2.5587358e-23,0.053143825,-9.115221e-24,-1.4605903e-23,-1.4606e-23,-1.4605941e-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.027420627,0.0030558417,0.010530685,0.0006711657,0.0052441983,-7.276874e-24,0.007059502,0.6075967,0.022674743,0.006753758,-8.821124999999999e-24,-7.2768806e-24,-1.0022220999999999e-23,-5.2178526e-24,0.009574774,0.014507251,0.0068989047,0.009768519,-7.276872e-24,-7.276873e-24,-7.276868e-24,-9.850629e-24,0.017615763,0.004043274,0.00036923095,0.009864429,-4.8746855000000004e-24,0.008557622,-7.276878999999999e-24,0.028646141,0.009392506,-9.2822565e-24,-5.3894322000000004e-24,-8.6495435e-24,-8.649541e-24,-4.5315196e-24,0.015026615,-7.276872e-24,0.012375824,-8.6495395e-24,0.016446365,0.003074496,0.032619514,0.0036479905,0.032235753,0.012019621,0.02324801,-7.2768884e-24,0.016113596,0.022946596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014323717,0.002983752,0.0031337321,1.09955685e-23,0.04280215,0.01368157,0.04083149,1.9231626e-23,0.5767215,1.2368242500000001e-23,1.5113574999999998e-23,1.2368245e-23,1.3054579e-23,9.622889e-24,2.0604291e-23,1.6486272e-23,1.5113586999999998e-23,0.02662532,0.01200505,0.03140215,0.022999583,9.622885e-24,0.019845953,1.6486275e-23,1.2368230000000001e-23,0.011069159,1.785894e-23,1.923163e-23,0.020616725,0.0059233503,0.004731006,0.011711394,0.0033544276,2.0604291e-23,0.009839445,1.5113584e-23,1.6486281e-23,1.5113584e-23,1.3740917e-23,0.013178693,1.5113590000000002e-23,9.622861e-24,0.009498614,0.00707989,0.03242299,0.030647721,0.0146504715,1.5113586999999998e-23,1.5113565e-23,0.017920183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
